make -C csrc clean
make[1]: Entering directory '/home/yhy/fold/comm_test/csrc'
rm all2all_test
rm `ls *.o | grep -v jsoncpp.o`
make[1]: Leaving directory '/home/yhy/fold/comm_test/csrc'
make -C csrc
make[1]: Entering directory '/home/yhy/fold/comm_test/csrc'
nvcc all2all_test.cu -std=c++11 -Xcompiler -fopenmp -I/home/yhy/.local/nccl/build/include -L/home/yhy/.local/nccl/build/lib/ "-gencode=arch=compute_80,code=sm_80" -lnccl -lcudart -c -o all2all_test.o
nvcc comm.cu -std=c++11 -Xcompiler -fopenmp -I/home/yhy/.local/nccl/build/include -L/home/yhy/.local/nccl/build/lib/ "-gencode=arch=compute_80,code=sm_80" -lnccl -lcudart -c -o comm.o
"`which mpicxx`" all2all_test.o comm.o jsoncpp.o -std=c++11 -fopenmp -L/home/yhy/.local/nccl/build/lib -lcudart -lnccl -Wall -o all2all_test -Wl,-rpath=/home/yhy/.local/nccl/build/lib
make[1]: Leaving directory '/home/yhy/fold/comm_test/csrc'
GPU_NUM: 4
CUDA_VISIBLE_DEVICES: 2,3,4,5
srun: job 152130 queued and waiting for resources
srun: job 152130 has been allocated resources
SC4: 0.008403 s, REAL_BD 1.743239 GB/s, SIZE 0.003906 GB, comm_vol 0.014648 GB
SC4: 0.016818 s, REAL_BD 1.741995 GB/s, SIZE 0.007812 GB, comm_vol 0.029297 GB
SC4: 0.020745 s, REAL_BD 2.824476 GB/s, SIZE 0.015625 GB, comm_vol 0.058594 GB
SC4: 0.035618 s, REAL_BD 3.290120 GB/s, SIZE 0.031250 GB, comm_vol 0.117188 GB
SC4: 0.067775 s, REAL_BD 3.458134 GB/s, SIZE 0.062500 GB, comm_vol 0.234375 GB
SC4: 0.119633 s, REAL_BD 3.918233 GB/s, SIZE 0.125000 GB, comm_vol 0.468750 GB
SC4: 0.234152 s, REAL_BD 4.003809 GB/s, SIZE 0.250000 GB, comm_vol 0.937500 GB
SC4: 0.459926 s, REAL_BD 4.076743 GB/s, SIZE 0.500000 GB, comm_vol 1.875000 GB
SC4: 0.924299 s, REAL_BD 4.057129 GB/s, SIZE 1.000000 GB, comm_vol 3.750000 GB
SC4: 1.829888 s, REAL_BD 4.098611 GB/s, SIZE 2.000000 GB, comm_vol 7.500000 GB
SC4: 3.658259 s, REAL_BD 4.100311 GB/s, SIZE 4.000000 GB, comm_vol 15.000000 GB
SC4: 7.309362 s, REAL_BD 4.104325 GB/s, SIZE 8.000000 GB, comm_vol 30.000000 GB
BRUCK: 0.002923 s, REAL_BD 0.001223 GB/s, SIZE 0.000001 GB, comm_vol 0.000004 GB
BRUCK: 0.002801 s, REAL_BD 0.002554 GB/s, SIZE 0.000002 GB, comm_vol 0.000007 GB
BRUCK: 0.002841 s, REAL_BD 0.005035 GB/s, SIZE 0.000004 GB, comm_vol 0.000014 GB
BRUCK: 0.002891 s, REAL_BD 0.009896 GB/s, SIZE 0.000008 GB, comm_vol 0.000029 GB
BRUCK: 0.002833 s, REAL_BD 0.020198 GB/s, SIZE 0.000015 GB, comm_vol 0.000057 GB
BRUCK: 0.002881 s, REAL_BD 0.039723 GB/s, SIZE 0.000031 GB, comm_vol 0.000114 GB
BRUCK: 0.002754 s, REAL_BD 0.083109 GB/s, SIZE 0.000061 GB, comm_vol 0.000229 GB
BRUCK: 0.003116 s, REAL_BD 0.146907 GB/s, SIZE 0.000122 GB, comm_vol 0.000458 GB
